recording_id,topic,receive_start_s,end_s,source_median_hz,source_dt_p95_s
gait_20260909_145331_616f9d8038d9,/JOINTS_DATA,90.0,93.26002346299998,200.0099604960327,0.0050100757999999995
gait_20260909_145331_616f9d8038d9,/JOINTS_DATA_10HZ,0.0,5.0,10.000003200001025,0.1000075664
gait_20260909_145331_616f9d8038d9,/JOINTS_DATA_10HZ,5.0,10.0,9.999988600012996,0.10000495565
gait_20260909_145331_616f9d8038d9,/JOINTS_DATA_10HZ,10.0,15.0,9.999974000067601,0.10000877685
gait_20260909_145331_616f9d8038d9,/JOINTS_DATA_10HZ,15.0,20.0,10.000003150000992,0.10000424125
gait_20260909_145331_616f9d8038d9,/JOINTS_DATA_10HZ,20.0,25.0,9.999974000067601,0.100002885
gait_20260909_145331_616f9d8038d9,/JOINTS_DATA_10HZ,25.0,30.0,10.000003200001025,0.10000524765
gait_20260909_145331_616f9d8038d9,/JOINTS_DATA_10HZ,30.0,35.0,9.999974000067601,0.10000323485
gait_20260909_145331_616f9d8038d9,/JOINTS_DATA_10HZ,35.0,40.0,10.000046950220433,0.10000333705
gait_20260909_145331_616f9d8038d9,/JOINTS_DATA_10HZ,40.0,45.0,10.000017750031507,0.1000059626
gait_20260909_145331_616f9d8038d9,/JOINTS_DATA_10HZ,45.0,50.0,10.000003150000992,0.100009593
gait_20260909_145331_616f9d8038d9,/JOINTS_DATA_10HZ,50.0,55.0,10.000003200001025,0.1000086459
gait_20260909_145331_616f9d8038d9,/JOINTS_DATA_10HZ,55.0,60.0,10.00003230010433,0.10000994385
gait_20260909_145331_616f9d8038d9,/JOINTS_DATA_10HZ,60.0,65.0,9.99994485030415,0.10000392005
gait_20260909_145331_616f9d8038d9,/JOINTS_DATA_10HZ,65.0,70.0,10.000003100000962,0.1000064142
gait_20260909_145331_616f9d8038d9,/JOINTS_DATA_10HZ,70.0,75.0,10.000003150000992,0.1000064142
gait_20260909_145331_616f9d8038d9,/JOINTS_DATA_10HZ,75.0,80.0,9.999988600012996,0.10000806245
gait_20260909_145331_616f9d8038d9,/JOINTS_DATA_10HZ,80.0,85.0,10.000017750031507,0.1000076395
gait_20260909_145331_616f9d8038d9,/JOINTS_DATA_10HZ,85.0,90.0,10.000017750031507,0.10000758065
gait_20260909_145331_616f9d8038d9,/JOINTS_DATA_10HZ,90.0,93.26002346299998,10.000003200001025,0.1000069685
gait_20260909_145331_616f9d8038d9,/MOTION_INFO,0.0,5.0,19.999948000135202,0.0500173536
gait_20260909_145331_616f9d8038d9,/MOTION_INFO,5.0,10.0,19.999831601417913,0.050012964
gait_20260909_145331_616f9d8038d9,/MOTION_INFO,10.0,15.0,20.000064800209955,0.0500092449
gait_20260909_145331_616f9d8038d9,/MOTION_INFO,15.0,20.0,19.99983120142466,0.050011505
gait_20260909_145331_616f9d8038d9,/MOTION_INFO,20.0,25.0,19.99959800808004,0.0500086026
gait_20260909_145331_616f9d8038d9,/MOTION_INFO,25.0,30.0,20.000181201641688,0.050012102600000004
gait_20260909_145331_616f9d8038d9,/MOTION_INFO,30.0,35.0,20.000064800209955,0.05001501955
gait_20260909_145331_616f9d8038d9,/MOTION_INFO,35.0,40.0,19.999948000135202,0.0500115342
gait_20260909_145331_616f9d8038d9,/MOTION_INFO,40.0,45.0,19.999831401421286,0.0500106446
gait_20260909_145331_616f9d8038d9,/MOTION_INFO,45.0,50.0,20.000181201641688,0.0500092449
gait_20260909_145331_616f9d8038d9,/MOTION_INFO,50.0,55.0,20.000064800209955,0.050009784200000004
gait_20260909_145331_616f9d8038d9,/MOTION_INFO,55.0,60.0,20.000006200001923,0.0500094776
gait_20260909_145331_616f9d8038d9,/MOTION_INFO,60.0,65.0,19.999948000135202,0.050017046
gait_20260909_145331_616f9d8038d9,/MOTION_INFO,65.0,70.0,20.00006460020866,0.0500080633
gait_20260909_145331_616f9d8038d9,/MOTION_INFO,70.0,75.0,20.000181401645314,0.0500069119
gait_20260909_145331_616f9d8038d9,/MOTION_INFO,75.0,80.0,20.000181201641688,0.0500091866
gait_20260909_145331_616f9d8038d9,/MOTION_INFO,80.0,85.0,20.000122800753996,0.0500197303
gait_20260909_145331_616f9d8038d9,/MOTION_INFO,85.0,90.0,20.000006200001923,0.0500226026
gait_20260909_145331_616f9d8038d9,/MOTION_INFO,90.0,93.26002346299998,19.999948000135202,0.05002390115
gait_20260909_145331_616f9d8038d9,/STEER,0.0,5.0,12368.354328614805,1.00025064455
gait_20260909_145331_616f9d8038d9,/STEER,5.0,10.0,12364.683989588937,1.00008186455
gait_20260909_145331_616f9d8038d9,/STEER,10.0,15.0,12348.04190925424,1.000064318
gait_20260909_145331_616f9d8038d9,/STEER,15.0,20.0,12368.583797155226,1.0000803379
gait_20260909_145331_616f9d8038d9,/STEER,20.0,25.0,12341.945954618664,1.0000806039
gait_20260909_145331_616f9d8038d9,/STEER,25.0,30.0,12309.131529224956,1.00008162175
gait_20260909_145331_616f9d8038d9,/STEER,30.0,35.0,12322.327441207097,1.000082736
gait_20260909_145331_616f9d8038d9,/STEER,35.0,40.0,12378.842083111545,0.30008509199999894
gait_20260909_145331_616f9d8038d9,/STEER,40.0,45.0,12321.340561853129,1.0000807401999998
gait_20260909_145331_616f9d8038d9,/STEER,45.0,50.0,12358.418863890553,1.00008087495
gait_20260909_145331_616f9d8038d9,/STEER,50.0,55.0,12377.692921816302,1.00008145575
gait_20260909_145331_616f9d8038d9,/STEER,55.0,60.0,12392.955843898328,1.2013932397999993
gait_20260909_145331_616f9d8038d9,/STEER,60.0,65.0,12382.060870211239,1.000081532
gait_20260909_145331_616f9d8038d9,/STEER,65.0,70.0,12346.136276652222,1.0000777086000001
gait_20260909_145331_616f9d8038d9,/STEER,70.0,75.0,12335.323432180392,1.0000827129999998
gait_20260909_145331_616f9d8038d9,/STEER,75.0,80.0,12359.946357832807,1.0000812276
gait_20260909_145331_616f9d8038d9,/STEER,80.0,85.0,12319.139631288152,1.0000803021
gait_20260909_145331_616f9d8038d9,/STEER,85.0,90.0,12342.174444293596,0.4000824729999986
gait_20260909_145331_616f9d8038d9,/rslidar_front/points,0.0,5.0,10.000045350205662,0.10011152
gait_20260909_145331_616f9d8038d9,/rslidar_front/points,5.0,10.0,10.000057250327758,0.10007993025
